time, light, accx, accy, accz,
88.928, 1.37568, -0.0305507, 0.017095, 9.84543, 
88.96, 1.37791, 0.0633269, 0.0468633, 9.79942, 
88.992, 1.372, 0.0622512, -0.0635631, 9.84877, 
89.024, 1.37945, 0.0618914, -0.0587169, 9.85764, 
89.056, 1.37155, 0.0566217, 0.052579, 9.82432, 
89.088, 1.37738, 0.012972, -0.0361524, 9.78997, 
89.12, 1.378, 0.000653896, -0.0702925, 9.78438, 
89.152, 1.37579, 0.0161936, 0.0267888, 9.80414, 
89.184, 1.37977, -0.0513321, -0.0287058, 9.76653, 
89.216, 1.37526, 0.00831095, -0.0505332, 9.82796, 
89.248, 1.37812, -0.0188789, 0.0151399, 9.81112, 
89.28, 1.37745, 0.00470232, 0.0164904, 9.86281, 
89.312, 1.37679, 0.0534323, -0.0121315, 9.85472, 
89.344, 1.37238, -0.0474782, -0.0484476, 9.83084, 
89.376, 1.37536, -0.0134413, 0.0285954, 9.85896, 
89.408, 1.37544, -0.0138161, 0.0240293, 9.80857, 
89.44, 1.3764, 0.0525485, 0.00978403, 9.85592, 
89.472, 1.38094, -0.0455591, -0.0200175, 9.80624, 
89.504, 1.37884, 0.0613241, 0.0060344, 9.9277, 
89.536, 1.37785, 0.0232124, 0.017027, 9.81441, 
89.568, 1.37876, -0.0289162, -0.00764142, 9.80488, 
89.6, 1.37804, 0.0240508, 0.00346631, 9.78147, 
89.632, 1.38083, -0.0423805, 0.0238645, 9.78269, 
89.664, 1.37456, -0.0121899, -0.0744898, 9.6425, 
89.696, 1.37632, -0.0132374, 0.0877901, 9.80887, 
89.728, 1.37386, -0.0109222, -0.0641771, 9.8464, 
89.76, 1.38327, 0.0679509, -0.0340072, 9.71558, 
89.792, 1.37537, 0.0493485, 0.0470547, 9.83665, 
89.824, 1.37585, -0.0311241, 0.000544072, 9.7958, 
89.856, 1.37879, 0.077421, 0.0149618, 9.77791, 
89.888, 1.37167, -0.00186011, -0.117486, 9.79906, 
89.92, 1.37652, 0.0258944, -0.0474246, 9.87197, 
89.952, 1.3735, -0.0395255, -0.0330179, 9.796, 
89.984, 1.37623, 0.0206963, 0.0460917, 9.93409, 
90.016, 1.38039, -0.0631254, -0.0147213, 9.71675, 
90.048, 1.38222, 0.0059647, 0.0689235, 9.88385, 
90.08, 1.37464, 0.0210379, 0.0129177, 9.82877, 
90.112, 1.38219, -0.0121459, 0.045041, 9.78453, 
90.144, 1.37227, -0.0227696, 0.0205638, 9.86, 
90.176, 1.38287, -0.0446429, 0.0795277, 9.87852, 
90.208, 1.37871, 0.0731718, -0.07331, 9.77947, 
90.24, 1.37961, -0.0107911, 0.0319595, 9.80617, 
90.272, 1.37745, -0.0124065, 0.0493907, 9.87208, 
90.304, 1.37966, 0.00169746, 0.0141293, 9.85494, 
90.336, 1.38323, -0.0652251, -0.00638166, 9.76468, 
90.368, 1.37788, -0.0149879, -0.0472107, 9.87265, 
90.4, 1.37408, 0.0390254, 0.0641621, 9.77358, 
90.432, 1.38092, 0.0380101, -0.00681767, 9.81232, 
90.464, 1.37655, -0.0207855, 0.164159, 9.86712, 
90.496, 1.3753, 0.0104245, -0.0111653, 9.89854, 
90.528, 1.37314, 0.00430767, -0.00788219, 9.78696, 
90.56, 1.38238, -0.0436196, -0.0169835, 9.79288, 
90.592, 1.37224, 0.0283818, -0.0232867, 9.83372, 
90.624, 1.3728, -0.00666507, -0.00652669, 9.83074, 
90.656, 1.37333, -0.0293182, 0.00515864, 9.86889, 
90.688, 1.37119, -0.0549796, 0.00155863, 9.79069, 
90.72, 1.38018, -0.0680422, 0.0593242, 9.76111, 
90.752, 1.37479, -0.073342, -0.0157535, 9.80972, 
90.784, 1.37702, -0.0538907, 0.0205981, 9.80133, 
90.816, 1.37538, 0.0673644, -0.0102009, 9.83286, 
90.848, 1.37715, 0.0435978, -0.0224596, 9.91436, 
90.88, 1.37309, 0.0251785, 0.0868145, 9.85415, 
90.912, 1.38004, 0.028265, 0.000576828, 9.77605, 
90.944, 1.37218, -0.00286282, 0.0274608, 9.68612, 
90.976, 1.38223, 0.0167688, -0.0237557, 9.83895, 
91.008, 1.38073, 0.0311298, 0.0176902, 9.78155, 
91.04, 1.37482, -0.0436554, -0.0950402, 9.78768, 
91.072, 1.37479, 0.0258854, 0.0226982, 9.78963, 
91.104, 1.37529, -0.0654095, 0.0589847, 9.82047, 
91.136, 1.38178, 0.0198532, 0.00546986, 9.72575, 
91.168, 1.37965, 0.0711967, 0.139627, 9.85119, 
91.2, 1.37225, -0.0141178, 0.0278314, 9.80883, 
91.232, 1.37466, 0.0187496, -5.24341e-05, 9.79893, 
91.264, 1.38055, -0.00315236, -0.0589566, 9.87307, 
91.296, 1.37897, 0.111098, 0.014859, 9.88478, 
91.328, 1.37425, 0.00663678, 0.0300989, 9.76026, 
91.36, 1.37223, -0.0301324, 0.00133897, 9.85107, 
91.392, 1.373, 0.0374634, 0.0154443, 9.72126, 
91.424, 1.376, 0.00842154, -0.0119257, 9.77189, 
91.456, 1.37273, 0.0148251, -0.0304431, 9.87898, 
91.488, 1.37736, -0.00191274, -0.0652676, 9.78777, 
91.52, 1.37247, 0.0161748, -0.079427, 9.80083, 
91.552, 1.37607, -0.0208822, 0.034549, 9.71487, 
91.584, 1.38263, -0.00992551, 0.00518127, 9.76902, 
91.616, 1.37479, -0.0369263, 0.0624746, 9.79906, 
91.648, 1.3814, 0.0829039, 0.00194225, 9.79049, 
91.68, 1.3728, 0.0118682, 0.0582115, 9.82742, 
91.712, 1.3808, 0.0420077, -0.0872748, 9.89268, 
91.744, 1.37576, -0.0403664, 0.0601984, 9.81833, 
91.776, 1.37596, -0.0320363, 0.00591597, 9.7884, 
91.808, 1.38241, -0.00662962, 0.0582814, 9.76659, 
91.84, 1.37742, -0.0730775, 0.025382, 9.74439, 
91.872, 1.37348, 0.0253988, -0.0543902, 9.76775, 
91.904, 1.37641, -0.0765453, -0.0317993, 9.85271, 
91.936, 1.37828, 0.0260595, 0.0243237, 9.81862, 
91.968, 1.37638, -0.0552993, -0.0798727, 9.80965, 
92, 1.37942, -0.032434, -0.0968476, 9.74656, 
92.032, 1.3787, -0.05796, -0.0278, 9.78274, 
92.064, 1.37191, -0.0286521, 0.00266746, 9.85643, 
92.096, 1.37706, 0.0214044, -0.0275456, 9.86303, 
92.128, 1.38255, 0.0746886, -0.016927, 9.80963, 
92.16, 1.37557, 0.0470507, -0.0273339, 9.80815, 
92.192, 1.37545, -0.00730826, -0.0125299, 9.76115, 
92.224, 1.37517, 0.0688509, -0.0232196, 9.80146, 
92.256, 1.38161, -0.0150981, -0.0153189, 9.8401, 
92.288, 1.37109, -0.0265202, -0.0616846, 9.86176, 
92.32, 1.37289, 0.0438767, -0.0949438, 9.88385, 
92.352, 1.38223, -0.00150728, -0.0183011, 9.75928, 
92.384, 1.37975, -0.119004, 0.0653982, 9.72902, 
92.416, 1.37612, -0.0170947, -0.0542866, 9.8164, 
92.448, 1.37702, -0.0481359, -0.00298123, 9.80419, 
92.48, 1.37844, -0.000817363, 0.0593086, 9.77307, 
92.512, 1.37172, -0.0530836, 0.0184077, 9.8462, 
92.544, 1.37837, -0.045718, -0.0655118, 9.78864, 
92.576, 1.37276, -0.0207751, -0.049235, 9.85161, 
92.608, 1.38124, 0.0275778, 0.0108975, 9.82205, 
92.64, 1.38143, 0.0336583, 0.0185757, 9.88464, 
92.672, 1.37373, 0.0654031, 0.0386133, 9.75284, 
92.704, 1.3819, 0.0370697, -0.0157348, 9.80336, 
92.736, 1.37934, -0.0308919, 0.0136552, 9.86646, 
92.768, 1.37664, 0.0316711, -0.0552388, 9.72856, 
92.8, 1.3749, 0.0666401, 0.0833799, 9.85867, 
92.832, 1.37301, -0.0212735, 0.0283961, 9.80785, 
92.864, 1.37899, 0.0403082, -0.0828093, 9.88863, 
92.896, 1.38243, -0.046898, 0.0537268, 9.88401, 
92.928, 1.3751, -0.101569, 0.0291553, 9.78289, 
92.96, 1.38043, -0.0268161, -0.0034073, 9.91238, 
92.992, 1.3802, 0.0692929, 0.0260167, 9.83189, 
93.024, 1.37655, 0.00337624, -0.0514519, 9.7549, 
93.056, 1.37486, -0.0199878, -0.0685385, 9.7395, 
93.088, 1.37386, -0.0504484, 0.00490691, 9.79525, 
93.12, 1.37335, 0.0819212, 0.0423844, 9.84958, 
93.152, 1.38097, 0.0500999, 0.00673115, 9.7607, 
93.184, 1.37602, 0.0176735, 0.0978402, 9.92862, 
93.216, 1.3724, -0.00377568, 0.0358227, 9.83631, 
93.248, 1.37198, 0.00684782, -0.0190879, 9.83072, 
93.28, 1.37927, -0.0134923, 0.0307243, 9.86143, 
93.312, 1.37662, 0.0422227, 0.0217073, 9.7964, 
93.344, 1.38204, -0.0156208, -0.0127556, 9.75834, 
93.376, 1.37435, 0.0303999, 0.0776577, 9.73938, 
93.408, 1.37261, 0.00554735, -0.00925235, 9.77543, 
93.44, 1.37945, -0.0277716, -0.00228468, 9.73936, 
93.472, 1.37261, 0.0462563, 0.0552458, 9.80441, 
93.504, 1.38015, -0.0130914, 0.0253621, 9.86153, 
93.536, 1.37126, 0.00938122, -0.0218018, 9.85114, 
93.568, 1.37957, 0.0782716, -0.0286873, 9.78063, 
93.6, 1.38191, -0.000109217, -0.031757, 9.76031, 
93.632, 1.37359, 0.014703, 0.0670211, 9.79278, 
93.664, 1.3825, 0.0657822, 0.0270976, 9.84796, 
93.696, 1.37228, -0.122699, 0.0186507, 9.77358, 
93.728, 1.37443, -0.0248139, -0.0573172, 9.78222, 
93.76, 1.38186, -0.00958236, -0.0802859, 9.85624, 
93.792, 1.37345, 0.0383717, -0.0317163, 9.82186, 
93.824, 1.3793, -0.00702655, -0.0239367, 9.80695, 
93.856, 1.37901, -0.0236199, 0.0463938, 9.84621, 
93.888, 1.37953, -0.0408097, 0.009968, 9.83732, 
93.92, 1.38309, 0.0250998, -0.0403716, 9.72242, 
93.952, 1.3721, -0.0171861, 8.13623e-05, 9.84797, 
93.984, 1.37932, -0.0262259, 0.0297691, 9.86493, 
94.016, 1.37695, 0.0322645, 0.0596519, 9.76591, 
94.048, 1.38082, 0.0858639, 0.0258159, 9.85524, 
94.08, 1.376, 0.0248814, 0.0242272, 9.84772, 
94.112, 1.37464, -0.0760273, -0.0173329, 9.80354, 
94.144, 1.38069, -0.0493063, -0.0311939, 9.90741, 
94.176, 1.37524, -0.0233206, -0.0228087, 9.85618, 
94.208, 1.3796, -0.0311492, 0.0620915, 9.83382, 
94.24, 1.37319, -0.0641336, -0.0174345, 9.81991, 
94.272, 1.3716, -0.0205909, -0.0271952, 9.79511, 
94.304, 1.37292, 0.0215384, 0.0375908, 9.83119, 
94.336, 1.37909, 0.0417841, -0.0159746, 9.75925, 
94.368, 1.3793, 0.0625809, 0.0626829, 9.78201, 
94.4, 1.38315, -0.114126, -0.0524064, 9.78574, 
94.432, 1.37302, -0.0658691, 0.0621182, 9.76088, 
94.464, 1.37583, -0.0511684, 0.0204396, 9.80675, 
94.496, 1.37187, 0.096988, -0.0407679, 9.82155, 
94.528, 1.37821, 0.0160602, 0.0472885, 9.86969, 
94.56, 1.37743, 0.0620117, 0.0148394, 9.81501, 
94.592, 1.38098, -0.161912, 0.00794723, 9.84322, 
94.624, 1.38203, 0.0126878, 0.0118921, 9.76619, 
94.656, 1.37422, 0.0512915, 0.0360949, 9.68173, 
94.688, 1.38119, 0.022191, 0.0446266, 9.88022, 
94.72, 1.38237, -0.0169226, -0.034375, 9.73775, 
94.752, 1.37583, -0.0263976, 0.0587644, 9.68817, 
94.784, 1.37885, 0.0402417, 0.0683006, 9.86481, 
94.816, 1.38307, 0.0135524, -0.00341022, 9.88761, 
94.848, 1.38203, -0.00213463, 0.124319, 9.87099, 
94.88, 1.37207, -0.0262766, 0.00361255, 9.84171, 
94.912, 1.3735, -0.016273, 0.054013, 9.80342, 
94.944, 1.37733, 0.0462502, -0.0353879, 9.83005, 
94.976, 1.37933, -0.0165816, -0.0907052, 9.77015, 
95.008, 1.3718, -0.0358142, -0.0373681, 9.80295, 
95.04, 1.37217, -0.0420957, 0.00729628, 9.75967, 
95.072, 1.37256, 0.0306491, 0.0330008, 9.78809, 
95.104, 1.37455, 0.0101592, -0.069992, 9.71555, 
95.136, 1.37734, -0.0531815, 0.0609193, 9.79729, 
95.168, 1.37733, -0.0785646, 0.0191782, 9.82302, 
95.2, 1.37226, -0.0370393, -0.000811694, 9.75969, 
95.232, 1.37386, -0.0490973, 0.0522034, 9.82434, 
95.264, 1.38023, -0.0170499, -0.0814416, 9.74876, 
95.296, 1.37655, -0.0247407, 0.0221773, 9.8474, 
95.328, 1.37471, -0.128727, -0.0427313, 9.74894, 
95.36, 1.38231, -0.0665617, -0.0816962, 9.86522, 
95.392, 1.37535, -0.0877998, -0.0774097, 9.77691, 
95.424, 1.38215, -0.00233092, 0.0162298, 9.79447, 
95.456, 1.38092, -0.124878, -0.0222755, 9.77024, 
95.488, 1.37765, 0.00764874, 0.0482104, 9.80642, 
95.52, 1.37435, -0.0687595, 0.00468426, 9.86693, 
95.552, 1.38187, 0.038567, -0.0268847, 9.74092, 
95.584, 1.37799, 0.0571896, -0.0231909, 9.72682, 
95.616, 1.37847, -0.0436971, -0.038126, 9.79194, 
95.648, 1.3716, -0.0451077, 0.0192787, 9.75453, 
95.68, 1.3726, -0.00795787, -0.0639523, 9.86225, 
95.712, 1.37566, -0.0276869, -0.0246381, 9.86609, 
95.744, 1.3806, 0.0736923, -0.0471176, 9.82802, 
95.776, 1.37616, -0.0464061, 0.00262754, 9.82458, 
95.808, 1.37566, 0.0334124, 0.0376817, 9.79611, 
95.84, 1.3738, -0.00355317, -0.0744677, 9.72677, 
95.872, 1.37439, -0.0317467, -0.096372, 9.8678, 
95.904, 1.38037, 0.102176, 0.0259946, 9.82316, 
95.936, 1.3726, 0.0773686, 0.0297129, 9.87833, 
95.968, 1.37419, -0.0522566, 0.0687985, 9.73193, 
96, 1.37848, 0.0185793, -0.0736426, 9.82394, 
96.032, 1.37472, 0.0790483, 0.0629175, 9.80567, 
96.064, 1.37322, 0.0626164, 0.00056033, 9.84765, 
96.096, 1.37133, 0.0110419, -0.109298, 9.79753, 
96.128, 1.37313, 0.0222025, -0.0669587, 9.87889, 
96.16, 1.37244, -0.0371869, -0.0606363, 9.70087, 
96.192, 1.37649, -0.0227583, -0.0689957, 9.80563, 
96.224, 1.38312, -0.134988, 0.0136732, 9.86487, 
96.256, 1.37779, 0.073319, 0.0391777, 9.7666, 
96.288, 1.382, -0.0436328, -0.0729866, 9.75348, 
96.32, 1.37145, 0.0341032, -0.0168685, 9.8248, 
96.352, 1.37569, 0.0158345, -0.0692681, 9.74706, 
96.384, 1.38137, -0.0584409, -0.0135189, 9.80823, 
96.416, 1.37345, 0.00657148, -0.0222244, 9.86679, 
96.448, 1.38139, -0.00846841, -0.0715656, 9.7495, 
96.48, 1.38066, -0.0417836, -0.00598444, 9.81708, 
96.512, 1.3778, 0.0406086, -0.0528556, 9.84254, 
96.544, 1.38054, 0.0501887, -0.0698684, 9.81871, 
96.576, 1.3781, 0.0484161, 0.00801845, 9.79493, 
96.608, 1.37848, -0.0697421, -0.166996, 9.71219, 
96.64, 1.38335, -0.0599496, 0.148234, 9.78151, 
96.672, 1.37374, -0.0439596, -0.00540368, 9.66806, 
96.704, 1.38159, 0.043888, 0.0617198, 9.81023, 
96.736, 1.37861, -0.0691336, -0.0466598, 9.88505, 
96.768, 1.37731, 0.0336457, -0.0574006, 9.8218, 
96.8, 1.38173, -0.107535, 0.0933565, 9.76833, 
96.832, 1.37939, 0.0495119, 0.0190887, 9.90144, 
96.864, 1.372, -0.0375693, -0.105621, 9.73624, 
96.896, 1.37188, 0.0223964, 0.0928687, 9.93112, 
96.928, 1.3742, 0.0274517, -0.0704505, 9.8004, 
96.96, 1.37279, -0.0219175, -0.0545585, 9.86756, 
96.992, 1.37981, 0.0399217, -0.0461505, 9.77615, 
97.024, 1.3775, -0.044746, 0.0236683, 9.85997, 
97.056, 1.3817, 0.0851001, -0.00160955, 9.82407, 
97.088, 1.37281, -0.0701248, -0.0156556, 9.76907, 
97.12, 1.37898, 0.0190085, 0.0486103, 9.84867, 
97.152, 1.37236, 0.0458119, 0.0265018, 9.86731, 
97.184, 1.37913, -0.0528865, -0.0244234, 9.83784, 
97.216, 1.37946, 0.0301181, -0.0203646, 9.75935, 
97.248, 1.37693, 0.0584344, 0.0518208, 9.79087, 
97.28, 1.37181, 0.00549043, -0.118006, 9.7895, 
97.312, 1.37624, -0.0104151, -0.0587549, 9.8768, 
97.344, 1.38331, -0.105966, -0.0517037, 9.77292, 
97.376, 1.37248, 0.0617738, 0.000625422, 9.77884, 
97.408, 1.37399, -0.000388213, -0.0580133, 9.8755, 
97.44, 1.37777, -0.00670411, -0.0730929, 9.78647, 
97.472, 1.38287, 0.0724891, 0.0272774, 9.78113, 
97.504, 1.38172, 0.0165645, 0.102656, 9.86742, 
97.536, 1.37808, -0.054098, -0.00856788, 9.84894, 
97.568, 1.38219, 0.0433764, 0.0631527, 9.88458, 
97.6, 1.37538, -0.0328933, 0.0181619, 9.83633, 
97.632, 1.37837, -0.0448518, 0.0134061, 9.78461, 
97.664, 1.37621, 0.0526598, 0.00294631, 9.84718, 
97.696, 1.3738, -0.0716781, -0.00951304, 9.8404, 
97.728, 1.37408, -0.0174233, 0.0256774, 9.84536, 
97.76, 1.37641, 0.0229967, 0.0198315, 9.81797, 
97.792, 1.37595, 0.0134529, 0.026917, 9.7961, 
97.824, 1.38124, -0.00699502, -0.039555, 9.80427, 
97.856, 1.37877, -0.0857753, -0.0238453, 9.96686, 
97.888, 1.37939, 0.0622576, 0.0078193, 9.83458, 
97.92, 1.37494, 0.0305246, -0.00169281, 9.82531, 
97.952, 1.37637, 0.0150593, -0.0808077, 9.83158, 
97.984, 1.37485, 0.0791148, 0.0946214, 9.75838, 
98.016, 1.37299, 0.0578135, -0.0926557, 9.83335, 
98.048, 1.3754, 0.0378369, 0.0749715, 9.8759, 
98.08, 1.37967, -0.0173477, -0.00339237, 9.84035, 
98.112, 1.37882, -0.0941209, -0.0222602, 9.73404, 
98.144, 1.37958, 0.00523884, -0.0101914, 9.81974, 
98.176, 1.37725, -0.0549096, 0.000182821, 9.92315, 
98.208, 1.38011, -0.0728515, -0.0259479, 9.68128, 
98.24, 1.3727, 0.00194621, -0.0883546, 9.74144, 
98.272, 1.37521, -0.0234214, -0.00113773, 9.77948, 
98.304, 1.37192, 0.0327015, -0.0248149, 9.7614, 
98.336, 1.37287, -0.0455974, 0.0191414, 9.84497, 
98.368, 1.37789, 0.0471446, 0.016978, 9.8066, 
98.4, 1.38343, -0.0194192, -0.0343005, 9.85639, 
98.432, 1.37688, -0.0463952, 0.0902032, 9.72964, 
98.464, 1.37951, -0.0261489, -0.0307209, 9.81272, 
98.496, 1.37175, -0.0614185, 0.0650194, 9.86799, 
98.528, 1.37261, -0.0824029, -0.00555521, 9.85866, 
98.56, 1.38197, 0.0747415, -0.0317879, 9.84178, 
98.592, 1.37308, -0.106495, 0.00788533, 9.84363, 
98.624, 1.3785, 0.0270806, 0.049317, 9.82038, 
98.656, 1.37921, -0.0179128, -0.0351822, 9.82402, 
98.688, 1.3768, -0.133025, 0.0366402, 9.81516, 
98.72, 1.38291, 0.0573966, -0.0287823, 9.78883, 
98.752, 1.38134, -0.0277975, -0.0124886, 9.74121, 
98.784, 1.38, -0.0489271, 0.103639, 9.77552, 
98.816, 1.37993, -0.0226308, 0.0970934, 9.76573, 
98.848, 1.37886, -0.0323464, 0.00446009, 9.75434, 
98.88, 1.379, -0.0487324, 0.0439866, 9.84917, 
98.912, 1.38155, 0.084394, 0.00865972, 9.78718, 
98.944, 1.37848, 0.00853185, -0.0295876, 9.81802, 
98.976, 1.37344, 0.0268957, 0.0358742, 9.75382, 
99.008, 1.38262, -0.0390852, 0.0189509, 9.86226, 
99.04, 1.37288, -0.0111574, -0.0456211, 9.69869, 
99.072, 1.37433, 0.0391913, 0.0184661, 9.90506, 
99.104, 1.37166, -0.0330718, -0.0192684, 9.90272, 
99.136, 1.37151, 0.0347727, 0.0210961, 9.82091, 
99.168, 1.37785, -0.0249596, 0.0662429, 9.83245, 
99.2, 1.38144, -0.0174602, 0.0261306, 9.87654, 
99.232, 1.37517, 0.138593, 0.039868, 9.90515, 
99.264, 1.38123, 0.0374643, -0.0100248, 9.88805, 
99.296, 1.37226, 0.0495567, 0.0352612, 9.78734, 
99.328, 1.37286, -0.0300792, 0.0595541, 9.71993, 
99.36, 1.37336, -0.0280671, 0.0926449, 9.84085, 
99.392, 1.37151, -0.0655153, 0.0190736, 9.7808, 
99.424, 1.38339, -0.0564461, 0.0323656, 9.80702, 
99.456, 1.38169, 0.0194792, -0.0875817, 9.82103, 
99.488, 1.38017, 0.125285, -0.0322964, 9.86044, 
99.52, 1.38202, 0.0187859, -0.0514849, 9.87319, 
99.552, 1.37284, -0.0774348, -0.00539857, 9.83956, 
99.584, 1.38179, -0.0827376, -0.0401931, 9.78, 
99.616, 1.37601, 0.0577539, 0.0121778, 9.94277, 
99.648, 1.37312, 0.00554229, 0.0949634, 9.75451, 
99.68, 1.37913, 0.0349696, -0.101538, 9.74131, 
99.712, 1.37776, -0.0308305, -0.0245797, 9.84632, 
99.744, 1.37698, -0.0266161, -0.0499722, 9.81094, 
99.776, 1.3803, 0.0307715, -0.0412335, 9.75685, 
99.808, 1.37195, 0.0608112, 0.037071, 9.70096, 
99.84, 1.37172, -0.002115, 0.0216138, 9.85069, 
99.872, 1.37547, 0.0348862, -0.0247757, 9.69718, 
99.904, 1.38233, -0.0160873, -0.108104, 9.8009, 
99.936, 1.37563, -0.0290436, -0.0153117, 9.81688, 
99.968, 1.3823, -0.00918437, 0.0399378, 9.71963, 
100, 1.38079, -0.00219234, -0.0802907, 9.8439, 
100.032, 1.37792, -0.0903811, -0.0300371, 9.79316, 
100.064, 1.37586, -0.029009, 0.0722078, 9.8059, 
100.096, 1.37512, 0.0476133, 0.00040145, 9.79444, 
100.128, 1.3731, 0.0323689, 0.0270673, 9.78335, 
100.16, 1.37426, -0.0347371, -0.0450244, 9.80867, 
100.192, 1.37995, 0.040082, 0.0617291, 9.72403, 
100.224, 1.38054, -0.0468182, 0.010276, 9.68657, 
100.256, 1.37281, -0.0119581, 0.064925, 9.79988, 
100.288, 1.37902, 0.0607341, -0.0105807, 9.88875, 
100.32, 1.38199, 0.0295637, -0.0862308, 9.82829, 
100.352, 1.37988, 0.151406, -0.0286873, 9.81528, 
100.384, 1.37596, -0.00760797, 0.0707686, 9.75916, 
100.416, 1.37737, 0.000503709, -0.0353599, 9.75427, 
100.448, 1.37922, 0.0525557, -0.00527858, 9.82626, 
100.48, 1.37664, 0.0004595, 0.0916507, 9.83202, 
100.512, 1.37245, -0.0361211, -0.0270719, 9.89865, 
100.544, 1.37507, -0.0539817, 0.0127506, 9.85978, 
100.576, 1.37926, 0.0182917, -0.0639035, 9.992, 
100.608, 1.38082, -0.0527632, -0.0498591, 9.76738, 
100.64, 1.37507, 0.0151402, -0.00744708, 9.79848, 
100.672, 1.37115, -0.0221674, 0.0277124, 9.87297, 
100.704, 1.38225, 0.0366849, 0.142914, 9.83145, 
100.736, 1.37386, -0.0133981, -0.0816574, 9.7747, 
100.768, 1.37522, 0.0410667, -0.0214426, 9.78708, 
100.8, 1.38182, 0.0834606, 0.0923377, 9.7904, 
100.832, 1.38169, 0.0359993, -0.00608232, 9.78034, 
100.864, 1.38225, -0.00966907, -0.0564411, 9.87011, 
100.896, 1.38293, -0.0549532, -0.029232, 9.82848, 
100.928, 1.37862, -0.0200529, -0.0044713, 9.86543, 
100.96, 1.38031, 0.0644657, -0.00784755, 9.83473, 
100.992, 1.37969, -0.0719615, 0.101428, 9.77214, 
101.024, 1.3716, 0.103421, 0.00797747, 9.80976, 
101.056, 1.37711, -0.04639, -0.0577894, 9.83921, 
101.088, 1.37739, 0.0600013, -0.0317538, 9.82673, 
101.12, 1.38132, 0.155905, -0.0267547, 9.77636, 
101.152, 1.37725, 0.0432193, 0.0666655, 9.88602, 
101.184, 1.37667, 0.00680015, 0.000374915, 9.79638, 
101.216, 1.37672, 0.0952577, 0.0139292, 9.79791, 
101.248, 1.375, -0.00201117, -0.0452803, 9.82906, 
101.28, 1.37378, -0.115769, -0.0176981, 9.82745, 
101.312, 1.37265, -0.0572256, 0.0331527, 9.78508, 
101.344, 1.37317, 0.0373985, 0.00707654, 9.76737, 
101.376, 1.37902, 0.0535092, 0.0167061, 9.80191, 
101.408, 1.37649, 0.0588327, 0.00404095, 9.76595, 
101.44, 1.37821, 0.0221896, 0.0371137, 9.75282, 
101.472, 1.37328, -0.00559999, 0.0355667, 9.7708, 
101.504, 1.37583, -0.00437833, -0.00148751, 9.84293, 
101.536, 1.37913, 0.0154653, -0.0425252, 9.91202, 
101.568, 1.38166, -0.0366086, -0.0746829, 9.7985, 
101.6, 1.37495, -0.0351963, -0.0263162, 9.82609, 
101.632, 1.37806, 0.0640205, -0.00730186, 9.7544, 
101.664, 1.3818, -0.0492839, -0.0363156, 9.83758, 
101.696, 1.37185, 0.0104363, -0.0100613, 9.80822, 
101.728, 1.37133, -0.0105076, 0.0725489, 9.77321, 
101.76, 1.37858, -0.0404485, 0.00824835, 9.83138, 
101.792, 1.37922, -0.0158356, 0.0140417, 9.70604, 
101.824, 1.38301, 0.0794684, -0.0526075, 9.8702, 
101.856, 1.37976, -0.128999, 0.0417295, 9.80848, 
101.888, 1.37871, 0.0319517, 0.02332, 9.68119, 
101.92, 1.3762, -0.0386289, 0.0129441, 9.84727, 
101.952, 1.38177, -0.0137074, -0.0408559, 9.73885, 
101.984, 1.37259, -0.00517224, 0.0438085, 9.86857, 
102.016, 1.37169, -0.0230209, 0.0534538, 9.9506, 
102.048, 1.38295, -0.00868745, -0.0982159, 9.75817, 
102.08, 1.38329, -0.0234935, 0.0663152, 9.79781, 
102.112, 1.37928, -0.0353514, -0.0599318, 9.84371, 
102.144, 1.37507, 0.00700322, -0.0812566, 9.72238, 
102.176, 1.37551, 0.00543831, 0.0960261, 9.81893, 
102.208, 1.37456, -0.0237018, -0.0682829, 9.76415, 
102.24, 1.3721, 0.019636, -0.00349201, 9.80803, 
102.272, 1.37802, 0.100217, -0.0145865, 9.82118, 
102.304, 1.37732, 0.000624573, 0.0118074, 9.79522, 
102.336, 1.37904, -0.0404431, -0.0493892, 9.86898, 
102.368, 1.37536, -0.0829041, -0.0640907, 9.78229, 
102.4, 1.38142, -0.00675312, 0.0319981, 9.72365, 
102.432, 1.38176, 0.0615347, -0.0222298, 9.82096, 
102.464, 1.3787, -0.000244839, 0.0568849, 9.85271, 
102.496, 1.37147, -0.0131808, 0.00251004, 9.85609, 
102.528, 1.38021, -0.0445865, 0.0790724, 9.82507, 
102.56, 1.37513, 0.0306973, 0.0310706, 9.84213, 
102.592, 1.37806, 0.0369692, -0.0666549, 9.84221, 
102.624, 1.37884, 0.0666426, -0.00660222, 9.85482, 
102.656, 1.38338, 0.104637, -0.0644815, 9.86226, 
102.688, 1.37236, 0.0768279, -0.065531, 9.75654, 
102.72, 1.37711, 0.0366935, -0.0571982, 9.82796, 
102.752, 1.37818, -0.0283484, 0.0587245, 9.92377, 
102.784, 1.37577, 0.0183275, 0.0315542, 9.87074, 
102.816, 1.37111, 0.0814104, -0.00803736, 9.79442, 
102.848, 1.37998, 0.0830821, 0.0523844, 9.78362, 
102.88, 1.37422, -0.0215638, -0.0245185, 9.7707, 
102.912, 1.38209, 0.00915493, 0.0195816, 9.80719, 
102.944, 1.38307, 0.0445435, 0.0139279, 9.91895, 
102.976, 1.38248, 0.0517256, -0.0586097, 9.86304, 
