time, x, y, heading, vel_x, vel_y, vel_heading,
86.784, -5.6729e-10, -4.41073e-08, 1.22376e-05, 3.7405e-15, -5.5396e-16, -5.11184e-16, 
86.792, -5.6729e-10, -4.41073e-08, 1.22376e-05, 3.06287e-15, 1.62207e-16, 4.27752e-17, 
86.8, -5.6729e-10, -4.41073e-08, 1.22376e-05, 4.06576e-15, 1.56701e-16, -7.00284e-16, 
86.808, -5.6729e-10, -4.41073e-08, 1.22376e-05, 3.06287e-15, -4.6248e-16, 1.53736e-16, 
86.816, -5.6729e-10, -4.41073e-08, 1.22376e-05, 4.07931e-15, 2.65968e-16, -8.0934e-16, 
86.824, -5.6729e-10, -4.41073e-08, 1.22376e-05, 3.42879e-15, 1.21126e-16, -3.92812e-16, 
86.832, -5.6729e-10, -4.41073e-08, 1.22376e-05, 3.03577e-15, -4.98479e-16, 3.41778e-16, 
86.84, -5.6729e-10, -4.41073e-08, 1.22376e-05, 3.7676e-15, 2.59192e-16, -6.34639e-16, 
86.848, -5.6729e-10, -4.41073e-08, 1.22376e-05, 4.07931e-15, 2.24464e-16, -7.18707e-16, 
86.856, -5.6729e-10, -4.41073e-08, 1.22376e-05, 3.04932e-15, 3.25472e-16, 1.93759e-16, 
86.864, -5.6729e-10, -4.41073e-08, 1.22376e-05, 3.38813e-15, -4.29657e-16, 4.33257e-16, 
86.872, -5.67289e-10, -4.41073e-08, 1.22376e-05, 3.04932e-15, 2.40557e-16, 3.86882e-16, 
86.88, -5.67289e-10, -4.41073e-08, 1.22376e-05, 4.05221e-15, -4.49986e-16, -4.6735e-16, 
86.888, -5.67289e-10, -4.41073e-08, 1.22376e-05, 3.03577e-15, 2.70204e-16, 3.54907e-16, 
86.896, -5.67289e-10, -4.41073e-08, 1.22376e-05, 4.07931e-15, 2.62157e-16, -6.24899e-16, 
86.904, -5.67289e-10, -4.41073e-08, 1.22376e-05, 3.06287e-15, -4.34316e-16, 7.09178e-16, 
86.912, -5.67289e-10, -4.41073e-08, 1.22376e-05, 3.41524e-15, 1.45266e-16, -2.72109e-16, 
86.92, -5.67289e-10, -4.41073e-08, 1.22376e-05, 3.75405e-15, 3.47919e-16, -4.85773e-16, 
86.928, -5.67289e-10, -4.41073e-08, 1.22376e-05, 3.37458e-15, -4.86409e-16, 4.98902e-16, 
86.936, -5.67289e-10, -4.41073e-08, 1.22376e-05, 3.03577e-15, 3.35002e-16, 1.0535e-15, 
86.944, -5.67289e-10, -4.41073e-08, 1.22376e-05, 4.09286e-15, 3.3839e-16, -6.88426e-16, 
86.952, -5.67289e-10, -4.41073e-08, 1.22376e-05, 2.99511e-15, -4.75821e-16, 1.18246e-15, 
86.96, -5.67289e-10, -4.41073e-08, 1.22376e-05, 3.41524e-15, 3.58718e-16, 9.04208e-17, 
86.968, -5.67289e-10, -4.41073e-08, 1.22376e-05, 3.03577e-15, -4.11446e-16, 7.11296e-16, 
86.976, -5.67289e-10, -4.41073e-08, 1.22376e-05, 4.13352e-15, 3.00273e-16, -6.21087e-16, 
86.984, -5.67289e-10, -4.41073e-08, 1.22376e-05, 3.03577e-15, 1.9757e-16, 5.5396e-16, 
86.992, -5.67289e-10, -4.41073e-08, 1.22376e-05, 4.06576e-15, -4.54221e-16, -2.8905e-16, 
87, -5.67289e-10, -4.41073e-08, 1.22376e-05, 3.40168e-15, 3.39025e-16, 6.81862e-17, 
87.008, -5.67289e-10, -4.41073e-08, 1.22376e-05, 3.36103e-15, 2.96673e-16, 3.28437e-16, 
87.016, -5.67289e-10, -4.41073e-08, 1.22376e-05, 3.04932e-15, -5.03773e-16, 3.63589e-16, 
87.024, -5.67289e-10, -4.41073e-08, 1.22376e-05, 3.00866e-15, 3.38601e-16, 3.89212e-16, 
87.032, -5.67289e-10, -4.41073e-08, 1.22376e-05, 4.10642e-15, -4.52104e-16, -9.05266e-16, 
87.04, -5.67289e-10, -4.41073e-08, 1.22376e-05, 3.38813e-15, 2.65757e-16, 3.02391e-16, 
87.048, -5.67289e-10, -4.41073e-08, 1.22376e-05, 3.06287e-15, 2.35475e-16, 2.51357e-16, 
87.056, -5.67289e-10, -4.41073e-08, 1.22376e-05, 4.11997e-15, -5.16478e-16, -9.91664e-16, 
87.064, -5.67289e-10, -4.41073e-08, 1.22376e-05, 3.04932e-15, 2.27852e-16, 5.91653e-16, 
87.072, -5.67289e-10, -4.41073e-08, 1.22376e-05, 4.07931e-15, 2.28064e-16, -3.07473e-16, 
87.08, -5.67289e-10, -4.41073e-08, 1.22376e-05, 3.00866e-15, -3.71847e-16, 9.68582e-16, 
87.088, -5.67289e-10, -4.41073e-08, 1.22376e-05, 3.36103e-15, 2.57922e-16, 2.27005e-16, 
87.096, -5.67289e-10, -4.41073e-08, 1.22376e-05, 3.04932e-15, 2.73168e-16, 4.4321e-16, 
87.104, -5.67289e-10, -4.41073e-08, 1.22376e-05, 4.06576e-15, -4.46598e-16, -1.07044e-15, 
87.112, -5.67289e-10, -4.41073e-08, 1.22376e-05, 3.04932e-15, 2.23828e-16, -3.96411e-16, 
87.12, -5.67289e-10, -4.41073e-08, 1.22376e-05, 4.06576e-15, -5.26007e-16, -6.10287e-16, 
87.128, -5.67289e-10, -4.41073e-08, 1.22376e-05, 3.02221e-15, 3.57871e-16, 5.35537e-16, 
87.136, -5.67289e-10, -4.41073e-08, 1.22376e-05, 4.11997e-15, 3.12979e-16, -1.15451e-15, 
87.144, -5.67289e-10, -4.41073e-08, 1.22376e-05, 3.02221e-15, -3.88576e-16, 9.27713e-16, 
87.152, -5.67289e-10, -4.41073e-08, 1.22376e-05, 3.7676e-15, 3.46648e-16, -7.88588e-16, 
87.16, -5.67288e-10, -4.41073e-08, 1.22376e-05, 3.06287e-15, -4.22458e-16, 7.99387e-16, 
87.168, -5.67288e-10, -4.41073e-08, 1.22376e-05, 4.11997e-15, 2.04347e-16, -5.79794e-16, 
87.176, -5.67288e-10, -4.41073e-08, 1.22376e-05, 3.02221e-15, 2.75286e-16, 1.07404e-15, 
87.184, -5.67288e-10, -4.41073e-08, 1.22376e-05, 3.41524e-15, -2.74439e-16, -2.83121e-16, 
87.192, -5.67288e-10, -4.41073e-08, 1.22376e-05, 2.99511e-15, 2.50086e-16, 8.82397e-16, 
87.2, -5.67288e-10, -4.41073e-08, 1.22376e-05, 4.11997e-15, -5.73653e-16, -1.14582e-15, 
87.208, -5.67288e-10, -4.41073e-08, 1.22376e-05, 3.07642e-15, 2.90321e-16, 2.95191e-16, 
87.216, -5.67288e-10, -4.41073e-08, 1.22376e-05, 4.09286e-15, 1.5056e-16, -5.00173e-16, 
87.224, -5.67288e-10, -4.41073e-08, 1.22376e-05, 3.03577e-15, -3.43472e-16, 6.65133e-16, 
87.232, -5.67288e-10, -4.41073e-08, 1.22376e-05, 3.41524e-15, 3.13826e-16, -3.56601e-16, 
87.24, -5.67288e-10, -4.41073e-08, 1.22376e-05, 3.7405e-15, 1.999e-16, 5.99276e-17, 
87.248, -5.67288e-10, -4.41073e-08, 1.22376e-05, 3.41524e-15, -4.61845e-16, -4.52739e-16, 
87.256, -5.67288e-10, -4.41073e-08, 1.22376e-05, 3.02221e-15, 1.88253e-16, 9.06749e-16, 
87.264, -5.67288e-10, -4.41073e-08, 1.22376e-05, 4.10642e-15, 2.62792e-16, -9.80017e-16, 
87.272, -5.67288e-10, -4.41073e-08, 1.22376e-05, 3.03577e-15, -3.98529e-16, 6.30828e-16, 
87.28, -5.67288e-10, -4.41073e-08, 1.22376e-05, 4.07931e-15, 2.9265e-16, -6.49463e-16, 
87.288, -5.67288e-10, -4.41073e-08, 1.22376e-05, 3.04932e-15, -5.15843e-16, 1.07912e-15, 
87.296, -5.67288e-10, -4.41073e-08, 1.22376e-05, 3.37458e-15, 2.63215e-16, 6.58568e-17, 
87.304, -5.67288e-10, -4.41073e-08, 1.22376e-05, 3.07642e-15, 2.83968e-16, -5.33419e-16, 
87.312, -5.67288e-10, -4.41073e-08, 1.22376e-05, 4.11997e-15, -4.71586e-16, -1.14709e-15, 
87.32, -5.67288e-10, -4.41073e-08, 1.22376e-05, 3.08998e-15, 2.44369e-16, 4.95303e-16, 
87.328, -5.67288e-10, -4.41073e-08, 1.22376e-05, 4.09286e-15, 2.36746e-16, -8.4788e-16, 
87.336, -5.67288e-10, -4.41073e-08, 1.22376e-05, 3.06287e-15, -4.15046e-16, 6.24687e-16, 
87.344, -5.67288e-10, -4.41073e-08, 1.22376e-05, 4.09286e-15, 2.21923e-16, -8.09128e-16, 
87.352, -5.67288e-10, -4.41073e-08, 1.22376e-05, 3.02221e-15, 2.75286e-16, 7.98117e-16, 
87.36, -5.67288e-10, -4.41073e-08, 1.22376e-05, 3.38813e-15, -5.52477e-16, 2.97944e-16, 
87.368, -5.67288e-10, -4.41073e-08, 1.22376e-05, 3.07642e-15, 2.51992e-16, 1.70889e-16, 
87.376, -5.67288e-10, -4.41073e-08, 1.22376e-05, 4.09286e-15, -4.88738e-16, -9.3343e-16, 
87.384, -5.67288e-10, -4.41073e-08, 1.22376e-05, 3.02221e-15, 2.02229e-16, 3.41566e-16, 
87.392, -5.67288e-10, -4.41073e-08, 1.22376e-05, 4.06576e-15, 2.79733e-16, -7.71223e-16, 
87.4, -5.67288e-10, -4.41073e-08, 1.22376e-05, 3.04932e-15, -3.55542e-16, 2.68509e-16, 
87.408, -5.67288e-10, -4.41073e-08, 1.22376e-05, 4.06576e-15, 2.5538e-16, -5.96946e-16, 
87.416, -5.67288e-10, -4.41073e-08, 1.22376e-05, 3.03577e-15, 3.15732e-16, 7.49201e-16, 
87.424, -5.67288e-10, -4.41073e-08, 1.22376e-05, 3.42879e-15, -5.69418e-16, 3.67401e-16, 
87.432, -5.67288e-10, -4.41073e-08, 1.22376e-05, 3.06287e-15, 1.91429e-16, 2.44369e-16, 
87.44, -5.67288e-10, -4.41073e-08, 1.22376e-05, 4.10642e-15, 1.71948e-16, -8.99337e-16, 
87.448, -5.67287e-10, -4.41073e-08, 1.22376e-05, 3.04932e-15, -4.73915e-16, 2.79309e-16, 
87.456, -5.67287e-10, -4.41073e-08, 1.22376e-05, 4.09286e-15, 3.58507e-16, -7.50683e-16, 
87.464, -5.67287e-10, -4.41073e-08, 1.22376e-05, 3.07642e-15, 1.96723e-16, 2.30816e-16, 
87.472, -5.67287e-10, -4.41073e-08, 1.22376e-05, 3.38813e-15, -4.98055e-16, 1.95241e-16, 
87.48, -5.67287e-10, -4.41073e-08, 1.22376e-05, 3.75405e-15, 2.93709e-16, -2.17264e-16, 
87.488, -5.67287e-10, -4.41073e-08, 1.22376e-05, 3.41524e-15, 2.5051e-16, 4.14834e-16, 
87.496, -5.67287e-10, -4.41073e-08, 1.22376e-05, 3.02221e-15, -3.79047e-16, 6.51792e-16, 
87.504, -5.67287e-10, -4.41073e-08, 1.22376e-05, 4.09286e-15, 3.91117e-16, -6.07958e-16, 
87.512, -5.67287e-10, -4.41073e-08, 1.22376e-05, 3.06287e-15, -5.72594e-16, 9.19031e-16, 
87.52, -5.67287e-10, -4.41073e-08, 1.22376e-05, 3.40168e-15, 1.79147e-16, 5.27278e-17, 
87.528, -5.67287e-10, -4.41073e-08, 1.22376e-05, 3.04932e-15, 3.38178e-16, 6.53909e-16, 
87.536, -5.67287e-10, -4.41073e-08, 1.22376e-05, 4.09286e-15, -3.33307e-16, -4.63751e-16, 
87.544, -5.67287e-10, -4.41073e-08, 1.22376e-05, 3.41524e-15, 2.56227e-16, 6.58568e-17, 
87.552, -5.67287e-10, -4.41073e-08, 1.22376e-05, 3.38813e-15, 2.65121e-16, 2.71051e-16, 
87.56, -5.67287e-10, -4.41073e-08, 1.22376e-05, 3.02221e-15, -3.37331e-16, 3.86671e-16, 
87.568, -5.67287e-10, -4.41073e-08, 1.22376e-05, 3.72694e-15, 2.42887e-16, -4.95514e-16, 
87.576, -5.67287e-10, -4.41073e-08, 1.22376e-05, 3.04932e-15, 2.75286e-16, 6.07958e-16, 
87.584, -5.67287e-10, -4.41073e-08, 1.22376e-05, 4.06576e-15, -4.2754e-16, -7.62541e-16, 
87.592, -5.67287e-10, -4.41073e-08, 1.22376e-05, 3.07642e-15, -5.59254e-16, -4.76456e-17, 
87.6, -5.67287e-10, -4.41073e-08, 1.22376e-05, 4.07931e-15, 2.13029e-16, -8.65244e-16, 
87.608, -5.67287e-10, -4.41073e-08, 1.22376e-05, 3.06287e-15, 1.94182e-16, 3.38813e-18, 
87.616, -5.67287e-10, -4.41073e-08, 1.22376e-05, 4.07931e-15, 1.57972e-16, -8.82185e-16, 
87.624, -5.67287e-10, -4.41073e-08, 1.22376e-05, 3.06287e-15, -5.10549e-16, 6.18969e-16, 
87.632, -5.67287e-10, -4.41073e-08, 1.22376e-05, 3.40168e-15, 2.43734e-16, -1.05032e-16, 
87.64, -5.67287e-10, -4.41073e-08, 1.22376e-05, 3.7676e-15, 2.58769e-16, -5.4443e-16, 
87.648, -5.67287e-10, -4.41073e-08, 1.22376e-05, 3.40168e-15, -4.45539e-16, -1.38913e-16, 
87.656, -5.67287e-10, -4.41073e-08, 1.22376e-05, 3.41524e-15, 3.07896e-16, -2.13876e-16, 
87.664, -5.67287e-10, -4.41073e-08, 1.22376e-05, 4.05221e-15, 1.29173e-16, -1.31502e-16, 
87.672, -5.67287e-10, -4.41073e-08, 1.22376e-05, 3.03577e-15, -4.44904e-16, 8.03199e-16, 
87.68, -5.67287e-10, -4.41073e-08, 1.22376e-05, 3.40168e-15, 2.77192e-16, -3.91753e-17, 
87.688, -5.67287e-10, -4.41073e-08, 1.22376e-05, 3.06287e-15, -3.81588e-16, 4.00011e-16, 
87.696, -5.67287e-10, -4.41073e-08, 1.22376e-05, 4.11997e-15, 3.11073e-16, -8.80067e-16, 
87.704, -5.67287e-10, -4.41073e-08, 1.22376e-05, 3.04932e-15, 2.02864e-16, 7.67624e-16, 
87.712, -5.67287e-10, -4.41073e-08, 1.22376e-05, 3.41524e-15, -4.04035e-16, -4.15046e-17, 
87.72, -5.67287e-10, -4.41073e-08, 1.22376e-05, 3.71339e-15, 2.23828e-16, -7.32683e-17, 
87.728, -5.67287e-10, -4.41073e-08, 1.22376e-05, 3.38813e-15, 3.29708e-16, 3.66342e-17, 
87.736, -5.67286e-10, -4.41073e-08, 1.22376e-05, 3.04932e-15, -3.88576e-16, 8.3708e-16, 
87.744, -5.67286e-10, -4.41073e-08, 1.22376e-05, 4.07931e-15, 2.60886e-16, -4.91914e-16, 
87.752, -5.67286e-10, -4.41073e-08, 1.22376e-05, 3.07642e-15, 3.21449e-16, 7.98117e-16, 
87.76, -5.67286e-10, -4.41073e-08, 1.22376e-05, 3.42879e-15, -4.17799e-16, 1.35525e-16, 
87.768, -5.67286e-10, -4.41073e-08, 1.22376e-05, 3.03577e-15, 2.21499e-16, 7.75035e-16, 
87.776, -5.67286e-10, -4.41073e-08, 1.22376e-05, 4.07931e-15, -4.09117e-16, -7.77576e-16, 
87.784, -5.67286e-10, -4.41073e-08, 1.22376e-05, 3.07642e-15, 1.95665e-16, 4.22458e-16, 
87.792, -5.67286e-10, -4.41073e-08, 1.22376e-05, 4.07931e-15, 2.66815e-16, -2.4204e-16, 
87.8, -5.67286e-10, -4.41073e-08, 1.22376e-05, 3.00866e-15, -4.54645e-16, 3.60201e-16, 
87.808, -5.67286e-10, -4.41073e-08, 1.22376e-05, 3.38813e-15, 2.73592e-16, 2.59827e-16, 
87.816, -5.67286e-10, -4.41073e-08, 1.22376e-05, 3.04932e-15, 2.10064e-16, 2.26793e-16, 
87.824, -5.67286e-10, -4.41073e-08, 1.22376e-05, 4.09286e-15, -4.49139e-16, -1.11914e-15, 
87.832, -5.67286e-10, -4.41073e-08, 1.22376e-05, 3.03577e-15, 1.8783e-16, 5.75982e-17, 
87.84, -5.67286e-10, -4.41073e-08, 1.22376e-05, 4.13352e-15, 9.0209e-17, -1.09098e-15, 
87.848, -5.67286e-10, -4.41073e-08, 1.22376e-05, 3.04932e-15, -3.63165e-16, 1.39125e-16, 
87.856, -5.67286e-10, -4.41073e-08, 1.22376e-05, 4.07931e-15, 8.08916e-17, -8.22469e-16, 
87.864, -5.67286e-10, -4.41073e-08, 1.22376e-05, 3.04932e-15, 1.96088e-16, 5.30878e-16, 
87.872, -5.67286e-10, -4.41073e-08, 1.22376e-05, 4.13352e-15, -4.06152e-16, -1.02491e-15, 
87.88, -5.67286e-10, -4.41073e-08, 1.22376e-05, 3.04932e-15, 1.93335e-16, 7.63812e-16, 
87.888, -5.67286e-10, -4.41073e-08, 1.22376e-05, 3.04932e-15, 3.25896e-16, 3.64648e-16, 
87.896, -5.67286e-10, -4.41073e-08, 1.22376e-05, 3.72694e-15, -5.02079e-16, -2.04982e-16, 
87.904, -5.67286e-10, -4.41073e-08, 1.22376e-05, 4.03865e-15, 4.08058e-16, -4.55492e-16, 
87.912, -5.67286e-10, -4.41073e-08, 1.22376e-05, 3.04932e-15, 2.32511e-16, 9.38513e-16, 
87.92, -5.67286e-10, -4.41073e-08, 1.22376e-05, 3.37458e-15, -3.66765e-16, 1.07361e-16, 
87.928, -5.67286e-10, -4.41073e-08, 1.22376e-05, 3.08998e-15, 1.71524e-16, 6.53062e-16, 
87.936, -5.67286e-10, -4.41073e-08, 1.22376e-05, 4.05221e-15, -3.33307e-16, -5.16055e-16, 
87.944, -5.67286e-10, -4.41073e-08, 1.22376e-05, 3.41524e-15, 3.19967e-16, 6.20452e-17, 
87.952, -5.67286e-10, -4.41073e-08, 1.22376e-05, 3.38813e-15, 2.44157e-16, 4.77091e-16, 
87.96, -5.67286e-10, -4.41073e-08, 1.22376e-05, 3.02221e-15, -4.33893e-16, 5.85935e-16, 
87.968, -5.67286e-10, -4.41073e-08, 1.22376e-05, 3.40168e-15, 3.5533e-16, -2.8185e-16, 
87.976, -5.67286e-10, -4.41073e-08, 1.22376e-05, 3.71339e-15, -4.05517e-16, 6.22569e-17, 
87.984, -5.67286e-10, -4.41073e-08, 1.22376e-05, 3.41524e-15, 2.10699e-16, -5.16267e-16, 
87.992, -5.67286e-10, -4.41073e-08, 1.22376e-05, 3.40168e-15, 2.9625e-16, 6.23416e-16, 
88, -5.67286e-10, -4.41073e-08, 1.22376e-05, 3.38813e-15, -3.87729e-16, -5.2516e-17, 
88.008, -5.67286e-10, -4.41073e-08, 1.22376e-05, 3.7405e-15, 2.13664e-16, -2.30816e-17, 
88.016, -5.67286e-10, -4.41073e-08, 1.22376e-05, 3.36103e-15, -4.73068e-16, 2.48181e-16, 
88.024, -5.67285e-10, -4.41073e-08, 1.22376e-05, 3.04932e-15, 3.72483e-16, 2.57286e-16, 
88.032, -5.67285e-10, -4.41073e-08, 1.22376e-05, 3.71339e-15, 2.51781e-16, -3.6973e-16, 
88.04, -5.67285e-10, -4.41073e-08, 1.22376e-05, 3.7405e-15, -4.59515e-16, -4.17164e-16, 
88.048, -5.67285e-10, -4.41073e-08, 1.22376e-05, 3.38813e-15, 1.39972e-16, 2.23193e-16, 
88.056, -5.67285e-10, -4.41073e-08, 1.22376e-05, 3.41524e-15, 2.15146e-16, 7.32683e-17, 
88.064, -5.67285e-10, -4.41073e-08, 1.22376e-05, 3.40168e-15, -3.74389e-16, 1.59666e-16, 
88.072, -5.67285e-10, -4.41073e-08, 1.22376e-05, 3.04932e-15, 2.27852e-16, 4.26058e-16, 
88.08, -5.67285e-10, -4.41073e-08, 1.22376e-05, 4.11997e-15, 2.50086e-16, -1.01051e-15, 
88.088, -5.67285e-10, -4.41073e-08, 1.22376e-05, 3.02221e-15, -4.35375e-16, 8.50633e-16, 
88.096, -5.67285e-10, -4.41073e-08, 1.22376e-05, 3.72694e-15, 2.8545e-16, 1.03762e-16, 
88.104, -5.67285e-10, -4.41073e-08, 1.22376e-05, 3.40168e-15, -3.21873e-16, -1.21973e-16, 
88.112, -5.67285e-10, -4.41073e-08, 1.22376e-05, 3.41524e-15, 5.67512e-17, -5.12455e-17, 
88.12, -5.67285e-10, -4.41073e-08, 1.22376e-05, 3.7405e-15, 2.26158e-16, -4.15046e-16, 
88.128, -5.67285e-10, -4.41073e-08, 1.22376e-05, 3.02221e-15, -4.19281e-16, 3.06414e-16, 
88.136, -5.67285e-10, -4.41073e-08, 1.22376e-05, 3.75405e-15, 1.93124e-16, -5.16055e-16, 
88.144, -5.67285e-10, -4.41073e-08, 1.22376e-05, 4.07931e-15, 2.48181e-16, -6.24899e-16, 
88.152, -5.67285e-10, -4.41073e-08, 1.22376e-05, 3.00866e-15, 1.33196e-16, 9.9844e-16, 
88.16, -5.67285e-10, -4.41073e-08, 1.22376e-05, 3.40168e-15, -4.4808e-16, -4.15046e-17, 
88.168, -5.67285e-10, -4.41073e-08, 1.22376e-05, 3.36103e-15, 2.94979e-16, 1.35525e-16, 
88.176, -5.67285e-10, -4.41073e-08, 1.22376e-05, 3.38813e-15, -5.19231e-16, 2.43945e-16, 
88.184, -5.67285e-10, -4.41073e-08, 1.22376e-05, 3.40168e-15, 2.02229e-16, 7.41154e-18, 
88.192, -5.67285e-10, -4.41073e-08, 1.22376e-05, 4.09286e-15, 2.48181e-16, -5.5523e-16, 
88.2, -5.67285e-10, -4.41073e-08, 1.22376e-05, 3.04932e-15, 3.05567e-16, 4.6968e-16, 
88.208, -5.67285e-10, -4.41073e-08, 1.22376e-05, 3.42879e-15, -5.51418e-16, -3.12132e-16, 
88.216, -5.67285e-10, -4.41073e-08, 1.22376e-05, 3.03577e-15, 2.49028e-16, 7.38189e-16, 
88.224, -5.67285e-10, -4.41073e-08, 1.22376e-05, 3.72694e-15, 3.71212e-16, -5.76194e-16, 
88.232, -5.67285e-10, -4.41073e-08, 1.22376e-05, 4.10642e-15, -4.98267e-16, -1.23603e-15, 
88.24, -5.67285e-10, -4.41073e-08, 1.22376e-05, 3.40168e-15, 1.47384e-16, 8.30092e-17, 
88.248, -5.67285e-10, -4.41073e-08, 1.22376e-05, 3.04932e-15, 3.12343e-16, 8.71173e-16, 
88.256, -5.67285e-10, -4.41073e-08, 1.22376e-05, 3.71339e-15, -5.66453e-16, -3.61048e-16, 
88.264, -5.67285e-10, -4.41073e-08, 1.22376e-05, 3.02221e-15, 2.07311e-16, 7.49201e-16, 
88.272, -5.67285e-10, -4.41073e-08, 1.22376e-05, 4.09286e-15, 1.91429e-16, -4.31775e-16, 
88.28, -5.67285e-10, -4.41073e-08, 1.22376e-05, 3.40168e-15, -3.746e-16, 2.6491e-16, 
88.288, -5.67285e-10, -4.41073e-08, 1.22376e-05, 3.38813e-15, 2.04135e-16, 3.26955e-16, 
88.296, -5.67285e-10, -4.41073e-08, 1.22376e-05, 3.06287e-15, 2.58769e-16, -3.51519e-17, 
88.304, -5.67285e-10, -4.41073e-08, 1.22376e-05, 4.06576e-15, -5.84664e-16, -5.24737e-16, 
88.312, -5.67284e-10, -4.41073e-08, 1.22376e-05, 3.04932e-15, 2.17899e-16, -6.96685e-17, 
88.32, -5.67284e-10, -4.41073e-08, 1.22376e-05, 3.7405e-15, 1.38702e-16, -5.89323e-16, 
88.328, -5.67284e-10, -4.41073e-08, 1.22376e-05, 3.06287e-15, -4.1907e-16, -4.89162e-17, 
88.336, -5.67284e-10, -4.41073e-08, 1.22376e-05, 4.07931e-15, 2.53686e-16, -8.89808e-16, 
88.344, -5.67284e-10, -4.41073e-08, 1.22376e-05, 3.03577e-15, 1.74065e-16, 6.66403e-16, 
88.352, -5.67284e-10, -4.41073e-08, 1.22376e-05, 4.11997e-15, -5.00385e-16, -1.02004e-15, 
88.36, -5.67284e-10, -4.41073e-08, 1.22376e-05, 3.04932e-15, 3.23567e-16, -1.10114e-17, 
88.368, -5.67284e-10, -4.41073e-08, 1.22376e-05, 4.07931e-15, 2.34628e-16, -7.64024e-16, 
88.376, -5.67284e-10, -4.41073e-08, 1.22376e-05, 3.03577e-15, -5.00808e-16, 7.37342e-16, 
88.384, -5.67284e-10, -4.41073e-08, 1.22376e-05, 3.40168e-15, 4.02129e-16, -5.75982e-17, 
88.392, -5.67284e-10, -4.41073e-08, 1.22376e-05, 3.02221e-15, -4.52739e-16, 7.82235e-16, 
88.4, -5.67284e-10, -4.41073e-08, 1.22376e-05, 4.10642e-15, 1.49078e-16, -8.95526e-16, 
88.408, -5.67284e-10, -4.41073e-08, 1.22376e-05, 3.03577e-15, 2.7825e-16, 2.21923e-16, 
88.416, -5.67284e-10, -4.41073e-08, 1.22376e-05, 4.10642e-15, -4.0954e-16, -9.33642e-16, 
88.424, -5.67284e-10, -4.41073e-08, 1.22376e-05, 3.03577e-15, 3.29496e-16, 2.42675e-16, 
88.432, -5.67284e-10, -4.41073e-08, 1.22376e-05, 4.09286e-15, 1.42937e-16, -3.89e-16, 
88.44, -5.67284e-10, -4.41073e-08, 1.22376e-05, 3.06287e-15, -4.66503e-16, 6.63862e-16, 
88.448, -5.67284e-10, -4.41073e-08, 1.22376e-05, 3.40168e-15, 2.33569e-16, -1.0122e-16, 
88.456, -5.67284e-10, -4.41073e-08, 1.22376e-05, 3.06287e-15, -4.69468e-16, 2.6618e-16, 
88.464, -5.67284e-10, -4.41073e-08, 1.22376e-05, 4.10642e-15, 2.51992e-16, -8.61644e-16, 
88.472, -5.67284e-10, -4.41073e-08, 1.22376e-05, 3.02221e-15, 1.85288e-16, 8.18657e-16, 
88.48, -5.67284e-10, -4.41073e-08, 1.22376e-05, 4.10642e-15, -4.2034e-16, -8.61644e-16, 
88.488, -5.67284e-10, -4.41073e-08, 1.22376e-05, 3.03577e-15, 2.92226e-16, 5.01655e-16, 
88.496, -5.67284e-10, -4.41073e-08, 1.22376e-05, 3.7676e-15, 1.26631e-16, -3.58718e-16, 
88.504, -5.67284e-10, -4.41073e-08, 1.22376e-05, 3.02221e-15, -4.57398e-16, 5.89535e-16, 
88.512, -5.67284e-10, -4.41073e-08, 1.22376e-05, 4.09286e-15, 2.25099e-16, -6.66403e-16, 
88.52, -5.67284e-10, -4.41073e-08, 1.22376e-05, 3.03577e-15, 3.15308e-16, 5.39348e-16, 
88.528, -5.67284e-10, -4.41073e-08, 1.22376e-05, 3.41524e-15, -4.41939e-16, -5.48454e-17, 
88.536, -5.67284e-10, -4.41073e-08, 1.22376e-05, 3.37458e-15, 2.16205e-16, 3.41778e-16, 
88.544, -5.67284e-10, -4.41073e-08, 1.22376e-05, 4.09286e-15, 9.86793e-17, -5.26007e-16, 
88.552, -5.67284e-10, -4.41073e-08, 1.22376e-05, 3.03577e-15, -4.00858e-16, 6.30828e-16, 
88.56, -5.67284e-10, -4.41073e-08, 1.22376e-05, 3.34747e-15, 3.3246e-16, 4.09964e-16, 
88.568, -5.67284e-10, -4.41073e-08, 1.22376e-05, 3.02221e-15, 3.1319e-16, 7.83294e-16, 
88.576, -5.67284e-10, -4.41073e-08, 1.22376e-05, 4.10642e-15, -3.41354e-16, -6.06476e-16, 
88.584, -5.67284e-10, -4.41073e-08, 1.22376e-05, 3.04932e-15, 3.61048e-16, 7.5513e-16, 
88.592, -5.67284e-10, -4.41073e-08, 1.22376e-05, 3.38813e-15, 2.84391e-16, 2.36746e-16, 
88.6, -5.67283e-10, -4.41073e-08, 1.22376e-05, 3.03577e-15, -4.87044e-16, 6.49251e-16, 
88.608, -5.67283e-10, -4.41073e-08, 1.22376e-05, 4.11997e-15, 1.02703e-16, -5.42736e-16, 
88.616, -5.67283e-10, -4.41073e-08, 1.22376e-05, 3.04932e-15, 1.4929e-16, 6.21299e-16, 
88.624, -5.67283e-10, -4.41073e-08, 1.22376e-05, 4.09286e-15, -3.70153e-16, -8.92349e-16, 
88.632, -5.67283e-10, -4.41073e-08, 1.22376e-05, 3.40168e-15, 2.57498e-16, -4.39187e-16, 
88.64, -5.67283e-10, -4.41073e-08, 1.22376e-05, 3.40168e-15, -3.55542e-16, -2.90321e-16, 
